"subLevelTree","DUI","treeNumber","topTree","Name"
"D06","D019314","D06.472.334.851.968.952.300","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D054439","D06.472.699.301","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D043343","D06.472.334.851.968.984.750","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D010928","D06.472.699.649.692","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D017329","D06.472.699.327.740.320.790","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D013974","D06.472.931.812","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D006065","D06.472.699.631.525.343","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D011284","D06.472.334.851.687.500","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D011374","D06.472.334.734.623","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D007470","D06.472.931.388","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D011284","D06.472.040.585.745","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D015292","D06.472.699.631.525.883.249","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D007265","D06.472.334.968","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D053607","D06.472.699.077","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D06","D007605","D06.472.445.573.666","D","D - Hormones Hormone Substitutes and Hormone Antagonists"
"D08","D042944","D08.811.682.660.200","D","D - Enzymes and Coenzymes"
"D08","D043325","D08.811.277.450.950.500","D","D - Enzymes and Coenzymes"
"D08","D019759","D08.811.520.232","D","D - Enzymes and Coenzymes"
"D08","D042943","D08.811.682.660.350","D","D - Enzymes and Coenzymes"
"D08","D000071231","D08.811.520.241.300.150.450","D","D - Enzymes and Coenzymes"
"D08","D012083","D08.811.277.656.300.048.780","D","D - Enzymes and Coenzymes"
"D08","D029404","D08.811.913.696.620.682.700.062","D","D - Enzymes and Coenzymes"
"D08","D011520","D08.811.682.690.416.652","D","D - Enzymes and Coenzymes"
"D08","D005966","D08.811.277.450.426","D","D - Enzymes and Coenzymes"
"D08","D014447","D08.811.520.224.900","D","D - Enzymes and Coenzymes"
"D08","D064193","D08.811.464.938.750.092.968","D","D - Enzymes and Coenzymes"
"D08","D019757","D08.811.520.241","D","D - Enzymes and Coenzymes"
"D08","D011436","D08.811.913.225.825","D","D - Enzymes and Coenzymes"
"D08","D043324","D08.811.277.450.114","D","D - Enzymes and Coenzymes"
"D08","D056445","D08.811.277.040.025.193.249.750","D","D - Enzymes and Coenzymes"
"D08","D016282","D08.811.277.656.300.048","D","D - Enzymes and Coenzymes"
"D08","D018086","D08.811.682.664.500.410","D","D - Enzymes and Coenzymes"
"D08","D053507","D08.811.277.656.675.374.525.700.450","D","D - Enzymes and Coenzymes"
"D08","D061105","D08.811.682.732.850.249","D","D - Enzymes and Coenzymes"
"D08","D001225","D08.811.641.750","D","D - Enzymes and Coenzymes"
"D08","D000633","D08.811.682.662.582.276","D","D - Enzymes and Coenzymes"
"D08","D064192","D08.811.464.938.750.092.937","D","D - Enzymes and Coenzymes"
"D08","D020860","D08.811.277.656.300.760.787.805","D","D - Enzymes and Coenzymes"
"D08","D007781","D08.811.277.656.959.350.471","D","D - Enzymes and Coenzymes"
"D08","D009709","D08.811.277.151.653","D","D - Enzymes and Coenzymes"
"D08","D042926","D08.811.682.690.708.170.496.500","D","D - Enzymes and Coenzymes"
"D08","D043323","D08.811.277.450.625.500","D","D - Enzymes and Coenzymes"
"D08","D053613","D08.811.913.696.620.682.725.124.100","D","D - Enzymes and Coenzymes"
"D08","D056566","D08.811.277.087.520.200.650.600","D","D - Enzymes and Coenzymes"
"D08","D000176","D08.811.277.656.300.760.030","D","D - Enzymes and Coenzymes"
"D08","D044563","D08.811.913.696.445.735.917","D","D - Enzymes and Coenzymes"
"D08","D007209","D08.811.520.224.125.350","D","D - Enzymes and Coenzymes"
"D08","D053506","D08.811.277.656.675.374.525.700.400","D","D - Enzymes and Coenzymes"
"D08","D050544","D08.811.682.047.150.700.437","D","D - Enzymes and Coenzymes"
"D08","D042962","D08.811.682.660.150.200","D","D - Enzymes and Coenzymes"
"D08","D056566","D08.811.913.400.725.115.961.600","D","D - Enzymes and Coenzymes"
"D08","D000072470","D08.244.453.870","D","D - Enzymes and Coenzymes"
"D08","D043264","D08.811.277.352.640.430","D","D - Enzymes and Coenzymes"
"D08","D043265","D08.811.277.352.640.700.700.500","D","D - Enzymes and Coenzymes"
"D08","D004259","D08.811.913.696.445.308.300","D","D - Enzymes and Coenzymes"
"D08","D053612","D08.811.913.696.620.682.725.124","D","D - Enzymes and Coenzymes"
"D08","D024443","D08.811.913.477.700.225.249","D","D - Enzymes and Coenzymes"
"D08","D006599","D08.811.913.696.445.850","D","D - Enzymes and Coenzymes"
"D08","D004296","D08.811.520.224.125.100.500","D","D - Enzymes and Coenzymes"
"D08","D004262","D08.811.277.352.335.350.300","D","D - Enzymes and Coenzymes"
"D08","D002402","D08.811.277.656.300.048.180","D","D - Enzymes and Coenzymes"
"D08","D011303","D08.811.682.660.500","D","D - Enzymes and Coenzymes"
"D08","D016282","D08.811.277.656.074.500","D","D - Enzymes and Coenzymes"
"D08","D053470","D08.811.277.656.300.200.126.350","D","D - Enzymes and Coenzymes"
"D08","D024461","D08.811.277.040.025.193.750.500","D","D - Enzymes and Coenzymes"
"D08","D053506","D08.811.277.656.300.480.525.700.400","D","D - Enzymes and Coenzymes"
"D08","D000604","D08.811.464.263.200","D","D - Enzymes and Coenzymes"
"D08","D054677","D08.811.277.352.640.155.100","D","D - Enzymes and Coenzymes"
"D08","D064007","D08.811.913.696.620.682.700.097","D","D - Enzymes and Coenzymes"
"D08","D056664","D08.811.277.656.300.200.158","D","D - Enzymes and Coenzymes"
"D08","D010105","D08.811.682.690","D","D - Enzymes and Coenzymes"
"D08","D043422","D08.811.277.656.675.555.350","D","D - Enzymes and Coenzymes"
"D08","D016283","D08.811.277.040.330.300.400.500.600","D","D - Enzymes and Coenzymes"
"D08","D054677","D08.811.277.352.640.150.100","D","D - Enzymes and Coenzymes"
"D08","D014445","D08.811.520.224.125.875","D","D - Enzymes and Coenzymes"
"D08","D020860","D08.811.277.656.959.350.787.805","D","D - Enzymes and Coenzymes"
"D08","D006640","D08.811.520.224.125.300","D","D - Enzymes and Coenzymes"
"D08","D020051","D08.811.277.352.827.070.060","D","D - Enzymes and Coenzymes"
"D08","D056657","D08.811.277.656.300.200.156","D","D - Enzymes and Coenzymes"
"D08","D000412","D08.811.464.263.200.050","D","D - Enzymes and Coenzymes"
"D08","D064029","D08.811.682.047.820.150.926","D","D - Enzymes and Coenzymes"
"D08","D005686","D08.811.913.696.620.240","D","D - Enzymes and Coenzymes"
"D08","D019098","D08.811.913.696.445.308.300.750.750","D","D - Enzymes and Coenzymes"
"D08","D015949","D08.811.277.656.300.760.310","D","D - Enzymes and Coenzymes"
"D08","D024442","D08.811.913.477.700.225.500","D","D - Enzymes and Coenzymes"
"D08","D005964","D08.811.913.400.450.460","D","D - Enzymes and Coenzymes"
"D08","D054466","D08.811.277.352.100.680.750.875","D","D - Enzymes and Coenzymes"
"D08","D004262","D08.811.150.280","D","D - Enzymes and Coenzymes"
"D08","D054757","D08.811.913.696.620.682.700.150.125.875.875","D","D - Enzymes and Coenzymes"
"D08","D020652","D08.811.277.040.330.300.100.102","D","D - Enzymes and Coenzymes"
"D08","D054465","D08.811.277.352.100.680.750.937.625.624","D","D - Enzymes and Coenzymes"
"D08","D017871","D08.811.913.696.620.682.700.125","D","D - Enzymes and Coenzymes"
"D08","D002480","D08.811.277.450.420.200.200","D","D - Enzymes and Coenzymes"
"D08","D056565","D08.811.277.087.520.200.650.200","D","D - Enzymes and Coenzymes"
"D08","D045706","D08.811.277.656.959.350.646","D","D - Enzymes and Coenzymes"
"D08","D003402","D08.811.913.696.640.150","D","D - Enzymes and Coenzymes"
"D08","D050537","D08.811.682.047.820.400","D","D - Enzymes and Coenzymes"
"D08","D000072470","D08.811.682.690.708.170.496","D","D - Enzymes and Coenzymes"
"D08","D045726","D08.811.277.656.675","D","D - Enzymes and Coenzymes"
"D08","D004257","D08.811.913.696.445.308.300.230","D","D - Enzymes and Coenzymes"
"D08","D056657","D08.811.277.656.262.500.156","D","D - Enzymes and Coenzymes"
"D08","D008754","D08.811.682.662.253","D","D - Enzymes and Coenzymes"
"D08","D003066","D08.811.464.267.500","D","D - Enzymes and Coenzymes"
"D08","D000449","D08.811.682.047.150.700.075","D","D - Enzymes and Coenzymes"
"D08","D054771","D08.811.913.696.620.682.700.364.550","D","D - Enzymes and Coenzymes"
"D08","D002403","D08.811.277.656.224","D","D - Enzymes and Coenzymes"
"D08","D063326","D08.811.600.283","D","D - Enzymes and Coenzymes"
"D08","D008354","D08.811.682.047.150.700.649","D","D - Enzymes and Coenzymes"
"D08","D045702","D08.811.277.656.959.350.648","D","D - Enzymes and Coenzymes"
"D08","D009701","D08.811.913.696.650.550","D","D - Enzymes and Coenzymes"
"D08","D050606","D08.811.277.656.300.760.501","D","D - Enzymes and Coenzymes"
"D08","D056565","D08.811.913.400.725.115.961.200","D","D - Enzymes and Coenzymes"
"D08","D024462","D08.811.277.040.025.193.750.750","D","D - Enzymes and Coenzymes"
"D08","D045706","D08.811.277.656.837.562","D","D - Enzymes and Coenzymes"
"D08","D020742","D08.811.277.040.330.300.400.700.200","D","D - Enzymes and Coenzymes"
"D08","D015956","D08.811.277.656.959.350.324","D","D - Enzymes and Coenzymes"
"D08","D056657","D08.811.277.656.224.405","D","D - Enzymes and Coenzymes"
"D08","D004081","D08.811.682.660.300","D","D - Enzymes and Coenzymes"
"D08","D020558","D08.811.277.040.330","D","D - Enzymes and Coenzymes"
"D08","D016315","D08.811.913.696.620.682.725.500","D","D - Enzymes and Coenzymes"
"D08","D000072598","D08.811.277.656.300.887.750","D","D - Enzymes and Coenzymes"
"D08","D017493","D08.811.277.352.650.775.400.100.500","D","D - Enzymes and Coenzymes"
"D08","D005558","D08.811.277.087.100","D","D - Enzymes and Coenzymes"
"D08","D000123","D08.811.913.050.134","D","D - Enzymes and Coenzymes"
"D08","D050959","D08.811.600.391","D","D - Enzymes and Coenzymes"
"D08","D019755","D08.811.520.224","D","D - Enzymes and Coenzymes"
"D08","D000072017","D08.811.037","D","D - Enzymes and Coenzymes"
"D08","D020653","D08.811.277.040.330.300.100.200","D","D - Enzymes and Coenzymes"
"D08","D054774","D08.811.913.696.620.682.700.364.775","D","D - Enzymes and Coenzymes"
"D08","D011751","D08.811.277.656.350.100.755","D","D - Enzymes and Coenzymes"
"D08","D008983","D08.811.682.647.550","D","D - Enzymes and Coenzymes"
"D08","D015956","D08.811.277.656.300.760.324","D","D - Enzymes and Coenzymes"
"D08","D000072501","D08.244.453.499","D","D - Enzymes and Coenzymes"
"D08","D006884","D08.811.682.047.820.350","D","D - Enzymes and Coenzymes"
"D08","D000445","D08.811.682.657.163","D","D - Enzymes and Coenzymes"
"D08","D056655","D08.811.277.656.300.200.153","D","D - Enzymes and Coenzymes"
"D08","D010122","D08.811.277.656.350.555.400","D","D - Enzymes and Coenzymes"
"D08","D064191","D08.811.464.938.750.092.875","D","D - Enzymes and Coenzymes"
"D08","D000878","D08.811.600.085","D","D - Enzymes and Coenzymes"
"D08","D053507","D08.811.277.656.300.480.525.700.450","D","D - Enzymes and Coenzymes"
"D08","D054789","D08.811.277.450.430.700.500","D","D - Enzymes and Coenzymes"
"D08","D054736","D08.811.913.696.620.682.700.125.425","D","D - Enzymes and Coenzymes"
"D08","D043384","D08.811.277.656.675.555.600","D","D - Enzymes and Coenzymes"
"D08","D047150","D08.811.277.352.700.350.262","D","D - Enzymes and Coenzymes"
"D08","D044767","D08.811.464.938.750","D","D - Enzymes and Coenzymes"
"D08","D010738","D08.811.277.352.640.700.700","D","D - Enzymes and Coenzymes"
"D08","D020170","D08.811.277.656.300.200.126.550.100","D","D - Enzymes and Coenzymes"
"D08","D000072598","D08.811.037.750.500","D","D - Enzymes and Coenzymes"
"D08","D053470","D08.811.277.656.262.500.126.350","D","D - Enzymes and Coenzymes"
"D08","D022061","D08.811.399.325.500.400.700.500","D","D - Enzymes and Coenzymes"
"D08","D048369","D08.811.913.696.620.682.700.565.100","D","D - Enzymes and Coenzymes"
"D08","D042942","D08.811.682.657.350.760","D","D - Enzymes and Coenzymes"
"D08","D054623","D08.811.277.352.650.775.400.200","D","D - Enzymes and Coenzymes"
"D08","D004258","D08.811.913.696.445.308.300.235","D","D - Enzymes and Coenzymes"
"D08","D050646","D08.811.682.657.163.827","D","D - Enzymes and Coenzymes"
"D08","D051081","D08.811.913.050.134.375","D","D - Enzymes and Coenzymes"
"D08","D011752","D08.811.277.087.760","D","D - Enzymes and Coenzymes"
"D08","D038461","D08.811.913.696.620.682.700.646","D","D - Enzymes and Coenzymes"
"D08","D045706","D08.811.277.656.300.760.646","D","D - Enzymes and Coenzymes"
"D08","D063992","D08.811.520.241.300.250.249.500","D","D - Enzymes and Coenzymes"
"D08","D012319","D08.811.913.696.445.735.270.762","D","D - Enzymes and Coenzymes"
"D08","D052281","D08.811.913.696.640.150.750","D","D - Enzymes and Coenzymes"
"D08","D024701","D08.811.277.040.025.193.750.875","D","D - Enzymes and Coenzymes"
"D08","D014448","D08.811.464.263.200.900","D","D - Enzymes and Coenzymes"
"D08","D045702","D08.811.277.656.837.625","D","D - Enzymes and Coenzymes"
"D08","D017301","D08.811.277.040.025.095","D","D - Enzymes and Coenzymes"
"D08","D054788","D08.811.277.450.430.700","D","D - Enzymes and Coenzymes"
"D08","D064006","D08.811.399.475.400.349","D","D - Enzymes and Coenzymes"
"D08","D014444","D08.811.913.477.700.900","D","D - Enzymes and Coenzymes"
"D08","D000623","D08.811.520.241.300.550","D","D - Enzymes and Coenzymes"
"D08","D006656","D08.811.913.696.620.682.700.150.575","D","D - Enzymes and Coenzymes"
"D08","D000659","D08.811.277.151.653.060","D","D - Enzymes and Coenzymes"
"D08","D064211","D08.811.913.696.620.682.324","D","D - Enzymes and Coenzymes"
"D08","D025901","D08.811.277.656.350.245.125","D","D - Enzymes and Coenzymes"
"D08","D004256","D08.811.913.696.445.308.300.225","D","D - Enzymes and Coenzymes"
"D08","D030201","D08.811.913.696.620.682.700.062.500","D","D - Enzymes and Coenzymes"
"D08","D002394","D08.811.913.555.500.250","D","D - Enzymes and Coenzymes"
"D08","D056664","D08.811.277.656.262.500.158","D","D - Enzymes and Coenzymes"
"D08","D053508","D08.811.277.656.300.480.525.700.500","D","D - Enzymes and Coenzymes"
"D08","D000072598","D08.811.464.938.750.813","D","D - Enzymes and Coenzymes"
"D08","D054707","D08.811.277.352.640.150.600","D","D - Enzymes and Coenzymes"
"D08","D004255","D08.811.074.124","D","D - Enzymes and Coenzymes"
"D08","D051578","D08.811.913.696.620.682.725.300","D","D - Enzymes and Coenzymes"
"D08","D045342","D08.811.600.710.490","D","D - Enzymes and Coenzymes"
"D08","D057065","D08.811.277.656.149.099","D","D - Enzymes and Coenzymes"
"D08","D008765","D08.811.399.520.625","D","D - Enzymes and Coenzymes"
"D08","D017869","D08.811.913.696.620.682.700.150.150","D","D - Enzymes and Coenzymes"
"D08","D050893","D08.811.682.662.582.369","D","D - Enzymes and Coenzymes"
"D08","D057057","D08.811.277.656.959","D","D - Enzymes and Coenzymes"
"D08","D044365","D08.811.277.040.330.300.200.100.100","D","D - Enzymes and Coenzymes"
"D08","D010723","D08.811.913.225.250","D","D - Enzymes and Coenzymes"
"D08","D014305","D08.811.399.475.200.775","D","D - Enzymes and Coenzymes"
"D08","D056663","D08.811.277.656.350.245.270","D","D - Enzymes and Coenzymes"
"D08","D000072497","D08.244.453.493","D","D - Enzymes and Coenzymes"
"D08","D010727","D08.811.277.352.640","D","D - Enzymes and Coenzymes"
"D08","D043326","D08.811.277.450.420.200.500","D","D - Enzymes and Coenzymes"
"D08","D054778","D08.811.913.696.650.550.200","D","D - Enzymes and Coenzymes"
"D08","D020051","D08.811.277.352.827.180.175.060","D","D - Enzymes and Coenzymes"
"D08","D053181","D08.811.277.656.262.500.126.550.800","D","D - Enzymes and Coenzymes"
"D08","D063992","D08.811.682.047.820.150.707.249.500","D","D - Enzymes and Coenzymes"
"D08","D066247","D08.811.913.696.620.682.725.400.009.600","D","D - Enzymes and Coenzymes"
"D08","D000072477","D08.811.682.690.708.170.438","D","D - Enzymes and Coenzymes"
"D08","D050647","D08.811.682.657.163.796","D","D - Enzymes and Coenzymes"
"D08","D003851","D08.811.277.352.335","D","D - Enzymes and Coenzymes"
"D08","D050896","D08.811.682.655.500.249","D","D - Enzymes and Coenzymes"
"D08","D006597","D08.811.277.352.650.200","D","D - Enzymes and Coenzymes"
"D08","D043262","D08.811.797.500","D","D - Enzymes and Coenzymes"
"D08","D024404","D08.811.520.241.300.150.500","D","D - Enzymes and Coenzymes"
"D08","D048369","D08.811.913.696.620.682.725.200.100","D","D - Enzymes and Coenzymes"
"D08","D051573","D08.811.913.696.620.682.700.776","D","D - Enzymes and Coenzymes"
"D08","D048370","D08.811.913.696.620.682.700.565.200","D","D - Enzymes and Coenzymes"
"D08","D020741","D08.811.277.040.330.300.400.700","D","D - Enzymes and Coenzymes"
"D08","D017489","D08.811.913.696.620.682.700.646.500.500.375","D","D - Enzymes and Coenzymes"
"D08","D054737","D08.811.913.696.620.682.700.125.049","D","D - Enzymes and Coenzymes"
"D08","D045683","D08.811.277.656.959.350.353","D","D - Enzymes and Coenzymes"
"D08","D011266","D08.811.277.656.300.480.632","D","D - Enzymes and Coenzymes"
"D08","D005037","D08.811.682.662.582.400","D","D - Enzymes and Coenzymes"
"D08","D051572","D08.811.913.696.620.682.725.800.590","D","D - Enzymes and Coenzymes"
"D08","D050545","D08.811.682.047.180","D","D - Enzymes and Coenzymes"
"D08","D004299","D08.811.682.690.708.292","D","D - Enzymes and Coenzymes"
"D08","D019255","D08.811.682.608.575","D","D - Enzymes and Coenzymes"
"D08","D003850","D08.811.277.352.335.350.250","D","D - Enzymes and Coenzymes"
"D08","D043382","D08.811.074.249.500","D","D - Enzymes and Coenzymes"
"D08","D000878","D08.811.520.224.600.200","D","D - Enzymes and Coenzymes"
"D08","D054520","D08.811.277.352.100.680.750.937.750.662","D","D - Enzymes and Coenzymes"
"D08","D015951","D08.811.277.656.300.760.315","D","D - Enzymes and Coenzymes"
"D08","D000072500","D08.244.453.498","D","D - Enzymes and Coenzymes"
"D08","D003012","D08.811.277.656.675.374.205.500","D","D - Enzymes and Coenzymes"
"D08","D001225","D08.811.682.047.820.300.060","D","D - Enzymes and Coenzymes"
"D08","D013230","D08.811.682.690.708.392.625","D","D - Enzymes and Coenzymes"
"D08","D000071876","D08.811.399.475.600","D","D - Enzymes and Coenzymes"
"D08","D048370","D08.811.913.696.620.682.725.200.200","D","D - Enzymes and Coenzymes"
"D08","D006419","D08.811.682.690.708.410","D","D - Enzymes and Coenzymes"
"D08","D000072498","D08.811.682.690.708.170.469","D","D - Enzymes and Coenzymes"
"D08","D034286","D08.811.277.040.330.200.300","D","D - Enzymes and Coenzymes"
"D08","D012443","D08.811.682.662.750","D","D - Enzymes and Coenzymes"
"D08","D001225","D08.811.913.696.630.050.050","D","D - Enzymes and Coenzymes"
"D08","D011375","D08.811.682.047.820.500","D","D - Enzymes and Coenzymes"
"D08","D024722","D08.811.277.040.025.193.750.750.124","D","D - Enzymes and Coenzymes"
"D08","D003065","D08.211.211","D","D - Enzymes and Coenzymes"
"D08","D050902","D08.811.682.667.217","D","D - Enzymes and Coenzymes"
"D08","D054768","D08.811.913.696.620.682.700.364","D","D - Enzymes and Coenzymes"
"D08","D054501","D08.811.277.352.100.680.750.937.750.550","D","D - Enzymes and Coenzymes"
"D08","D003067","D08.211","D","D - Enzymes and Coenzymes"
"D08","D000071877","D08.811.913.696.620.682.700.143","D","D - Enzymes and Coenzymes"
"D08","D053493","D08.811.682.690.708.170.915.150","D","D - Enzymes and Coenzymes"
"D08","D000449","D08.811.682.047.820.275","D","D - Enzymes and Coenzymes"
"D08","D020559","D08.811.277.040.330.300.400","D","D - Enzymes and Coenzymes"
"D08","D011516","D08.622.709","D","D - Enzymes and Coenzymes"
"D08","D004254","D08.811.913.696.445.308","D","D - Enzymes and Coenzymes"
"D08","D000624","D08.811.913.050.276","D","D - Enzymes and Coenzymes"
"D08","D004255","D08.811.520.224.187","D","D - Enzymes and Coenzymes"
"D08","D000070837","D08.811.913.050.134.415","D","D - Enzymes and Coenzymes"
"D08","D022021","D08.811.399.325.500.400.700","D","D - Enzymes and Coenzymes"
"D08","D012697","D08.811.277.656.959.350","D","D - Enzymes and Coenzymes"
"D08","D050604","D08.811.682.657.163.875","D","D - Enzymes and Coenzymes"
"D08","D019733","D08.811.464.259.400","D","D - Enzymes and Coenzymes"
"D08","D064251","D08.811.641","D","D - Enzymes and Coenzymes"
"D08","D044502","D08.811.074.249.750","D","D - Enzymes and Coenzymes"
"D08","D015949","D08.811.277.656.959.350.310","D","D - Enzymes and Coenzymes"
"D08","D051277","D08.811.913.477.700.800","D","D - Enzymes and Coenzymes"
"D08","D000072497","D08.811.682.690.708.170.463","D","D - Enzymes and Coenzymes"
"D08","D009252","D08.811.682.608.550","D","D - Enzymes and Coenzymes"
"D08","D003030","D08.811.277.656.300.174","D","D - Enzymes and Coenzymes"
"D08","D054734","D08.811.913.696.620.682.700.125.350","D","D - Enzymes and Coenzymes"
"D08","D005644","D08.811.277.450.050","D","D - Enzymes and Coenzymes"
"D08","D006163","D08.811.277.352.700.350.725","D","D - Enzymes and Coenzymes"
"D08","D002237","D08.811.682.047.150","D","D - Enzymes and Coenzymes"
"D08","D002374","D08.811.682.732.332","D","D - Enzymes and Coenzymes"
"D08","D000626","D08.811.277.656.350.100","D","D - Enzymes and Coenzymes"
"D08","D054409","D08.811.913.400.725.575","D","D - Enzymes and Coenzymes"
"D08","D006836","D08.811.520.241.300","D","D - Enzymes and Coenzymes"
"D08","D044563","D08.811.797.750","D","D - Enzymes and Coenzymes"
"D08","D009708","D08.811.277.352.650.600","D","D - Enzymes and Coenzymes"
"D08","D004262","D08.811.277.352.355.325.300","D","D - Enzymes and Coenzymes"
"D08","D054746","D08.811.913.696.620.682.700.150.125.875","D","D - Enzymes and Coenzymes"
"D08","D014450","D08.811.682.830.500","D","D - Enzymes and Coenzymes"
"D08","D054303","D08.811.913.696.445.308.300.750.187","D","D - Enzymes and Coenzymes"
"D08","D017506","D08.811.277.040.025.325.625","D","D - Enzymes and Coenzymes"
"D08","D011958","D08.811.913.696.620.682.725.400.009.300","D","D - Enzymes and Coenzymes"
"D08","D039601","D08.811.913.696.445.735.720.500","D","D - Enzymes and Coenzymes"
"D08","D000072476","D08.244.453.484","D","D - Enzymes and Coenzymes"
"D08","D050901","D08.811.682.655.500.124","D","D - Enzymes and Coenzymes"
"D08","D000243","D08.811.277.151.486.075","D","D - Enzymes and Coenzymes"
"D08","D044763","D08.811.464.938.500","D","D - Enzymes and Coenzymes"
"D08","D007453","D08.811.682.732.525","D","D - Enzymes and Coenzymes"
"D08","D063992","D08.811.641.765.200","D","D - Enzymes and Coenzymes"
"D08","D050648","D08.811.682.657.163.342","D","D - Enzymes and Coenzymes"
"D08","D050645","D08.811.682.657.350.825","D","D - Enzymes and Coenzymes"
"D08","D050937","D08.811.913.555.500.425","D","D - Enzymes and Coenzymes"
"D08","D010960","D08.811.277.656.959.350.635","D","D - Enzymes and Coenzymes"
"D08","D009700","D08.811.277.151.486","D","D - Enzymes and Coenzymes"
"D08","D010122","D08.811.277.656.675.555.400","D","D - Enzymes and Coenzymes"
"D08","D053178","D08.811.277.656.262.500.126.350.600","D","D - Enzymes and Coenzymes"
"D08","D006899","D08.811.682.690.708","D","D - Enzymes and Coenzymes"
"D08","D043211","D08.811.277.352.335.375.750","D","D - Enzymes and Coenzymes"
"D08","D005700","D08.811.913.400.450.400","D","D - Enzymes and Coenzymes"
"D08","D065633","D08.811.682.690.708.170.010.500","D","D - Enzymes and Coenzymes"
"D08","D048056","D08.811.913.696.620.682.700.567.374.750","D","D - Enzymes and Coenzymes"
"D08","D064430","D08.811.682.047.820","D","D - Enzymes and Coenzymes"
"D08","D053456","D08.811.277.656.300.200.126.350.900","D","D - Enzymes and Coenzymes"
"D08","D024401","D08.811.520.241.300.150.100","D","D - Enzymes and Coenzymes"
"D08","D006638","D08.811.520.232.400.500","D","D - Enzymes and Coenzymes"
"D08","D050618","D08.811.682.657.163.781","D","D - Enzymes and Coenzymes"
"D08","D051607","D08.811.913.696.900.074","D","D - Enzymes and Coenzymes"
"D08","D054465","D08.811.641.773","D","D - Enzymes and Coenzymes"
"D08","D057050","D08.811.913.696.620.682.725.400.093","D","D - Enzymes and Coenzymes"
"D08","D000071158","D08.811.913.696.620.682.700.534","D","D - Enzymes and Coenzymes"
"D08","D025781","D08.811.682.047.820.150.415.250","D","D - Enzymes and Coenzymes"
"D08","D050539","D08.811.682.047.820.193","D","D - Enzymes and Coenzymes"
"D08","D006864","D08.811.682.400","D","D - Enzymes and Coenzymes"
"D08","D050538","D08.811.682.047.820.498","D","D - Enzymes and Coenzymes"
"D08","D043224","D08.811.277.352.335.350.137","D","D - Enzymes and Coenzymes"
"D08","D053181","D08.811.277.656.300.200.126.550.800","D","D - Enzymes and Coenzymes"
"D08","D050542","D08.811.682.047.150.700.237","D","D - Enzymes and Coenzymes"
"D08","D019745","D08.811.399.325","D","D - Enzymes and Coenzymes"
"D08","D025901","D08.811.277.656.837.092","D","D - Enzymes and Coenzymes"
"D08","D051082","D08.811.913.050.600","D","D - Enzymes and Coenzymes"
"D08","D009439","D08.811.277.450.692","D","D - Enzymes and Coenzymes"
"D08","D050698","D08.811.682.657.163.562","D","D - Enzymes and Coenzymes"
"D08","D056464","D08.811.277.087.520.750.200","D","D - Enzymes and Coenzymes"
"D08","D050903","D08.811.913.555.500.650","D","D - Enzymes and Coenzymes"
"D08","D020781","D08.811.277.656.675.374.205.351","D","D - Enzymes and Coenzymes"
"D08","D020687","D08.811.641.755.100","D","D - Enzymes and Coenzymes"
"D08","D019763","D08.811.520.241.700.512","D","D - Enzymes and Coenzymes"
"D08","D000446","D08.811.520.224.062","D","D - Enzymes and Coenzymes"
"D08","D064429","D08.811.277.352.897.387","D","D - Enzymes and Coenzymes"
"D08","D054732","D08.811.913.696.620.682.700.125.200","D","D - Enzymes and Coenzymes"
"D08","D063991","D08.811.641.765","D","D - Enzymes and Coenzymes"
"D08","D063991","D08.811.682.047.820.150.707.249","D","D - Enzymes and Coenzymes"
"D08","D019389","D08.811.682.690.708.170.010.600","D","D - Enzymes and Coenzymes"
"D08","D015252","D08.811.150.280.260","D","D - Enzymes and Coenzymes"
"D08","D004693","D08.811.277.450.420.200.600","D","D - Enzymes and Coenzymes"
"D08","D064431","D08.811.682.047.820.196","D","D - Enzymes and Coenzymes"
"D08","D007791","D08.811.520.300.500","D","D - Enzymes and Coenzymes"
"D08","D000262","D08.811.520.650.200","D","D - Enzymes and Coenzymes"
"D08","D043209","D08.811.682.047.436.174.600","D","D - Enzymes and Coenzymes"
"D08","D057845","D08.811.913.400.725.850","D","D - Enzymes and Coenzymes"
"D08","D050602","D08.811.682.690.708.392.468","D","D - Enzymes and Coenzymes"
"D08","D045567","D08.811.739.900","D","D - Enzymes and Coenzymes"
"D08","D008994","D08.811.277.352.100.500","D","D - Enzymes and Coenzymes"
"D08","D000072498","D08.244.453.496","D","D - Enzymes and Coenzymes"
"D08","D064008","D08.811.520.241.300.275","D","D - Enzymes and Coenzymes"
"D08","D011762","D08.811.682.662.695","D","D - Enzymes and Coenzymes"
